call_id,call_start_time,outside_working_hours,Direction,Outbound_call_answered,Inbound_call_answered,first_agent_answer_time,total_IVR,total_queue_unanswered,total_queue_wait,total_ring,total_talk,total_call_duration (excl. IVR),total_call_duration (incl. IVR),cost_sum,sla_breach,abandon,abandon_within_10s,environment,start_day,week,start_hour,month,year
00000000-01dc-0531-ddfd-53a900001cac,2025-08-04 13:21:05,0,Inbound,0,1,2025-08-04 13:22:41,63,0.0,41.0,8.0,193.0,234.0,297.0,0.0,0,0,0,DE/AT Wealth,2025-08-04,32,13,8,2025
00000000-01dc-0532-07a2-bbe100001cad,2025-08-04 13:22:14,0,Inbound,0,1,2025-08-04 13:23:59,83,0.0,29.0,7.0,346.0,375.0,458.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0532-164e-7c2500001cae,2025-08-04 13:22:39,0,Inbound,0,0,,11,4.0,0.0,0.0,18.0,26.0,37.0,0.0,0,1,0,,2025-08-04,32,13,8,2025
00000000-01dc-0532-2e6c-efef00001caf,2025-08-04 13:23:20,0,Inbound,0,1,2025-08-04 13:24:57,64,0.0,36.0,3.0,205.0,241.0,305.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0532-b725-038900001cb0,2025-08-04 13:27:09,0,Inbound,0,1,2025-08-04 13:27:47,16,0.0,26.0,4.0,3.0,29.0,45.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-17cc-75ef00001cb1,2025-08-04 13:29:51,0,Inbound,0,0,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-1c97-579600001cb2,2025-08-04 13:29:59,0,Inbound,0,1,2025-08-04 13:30:13,0,0.0,17.0,3.0,501.0,518.0,518.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-1f23-103900001cb3,2025-08-04 13:30:03,0,Inbound,0,0,,19,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-294e-dcd300001cb4,2025-08-04 13:30:20,0,Inbound,0,1,2025-08-04 13:31:15,32,0.0,0.0,12.0,0.0,0.0,32.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-2e3d-f9a400001cb5,2025-08-04 13:30:29,0,Inbound,0,0,,50,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-4728-83ed00001cb6,2025-08-04 13:31:10,0,Inbound,0,0,,20,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-4cff-42f400001cb7,2025-08-04 13:31:20,0,Inbound,0,1,2025-08-04 13:32:59,76,0.0,33.0,11.0,268.0,301.0,377.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-6e19-4d9800001cb8,2025-08-04 13:32:16,0,Inbound,0,1,2025-08-04 13:34:12,74,0.0,54.0,12.0,1496.0,1550.0,1624.0,0.0,1,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-6fe7-a00c00001cb9,2025-08-04 13:32:19,0,Inbound,0,1,2025-08-04 13:32:43,0,0.0,28.0,4.0,503.0,531.0,531.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-7fda-fc5900001cba,2025-08-04 13:32:46,0,Inbound,0,0,,109,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-9366-b2e300001cbb,2025-08-04 13:33:18,0,Inbound,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-bba5-8d2a00001cbc,2025-08-04 13:34:26,0,Inbound,0,1,2025-08-04 13:35:56,47,0.0,53.0,11.0,842.0,895.0,942.0,0.0,1,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-bf2f-d72a00001cbd,2025-08-04 13:34:32,0,Outbound,1,0,,0,0.0,0.0,12.0,233.0,245.0,245.0,3.89,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-ccb9-92d100001cbe,2025-08-04 13:34:55,0,Inbound,0,1,2025-08-04 13:35:32,15,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0533-f717-4df700001cbf,2025-08-04 13:36:06,0,Inbound,0,0,,138,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-3009-4f5000001cc0,2025-08-04 13:37:41,0,Inbound,0,0,,38,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-5d8c-235e00001cc1,2025-08-04 13:38:58,0,Inbound,0,0,,91,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-722d-9e7e00001cc2,2025-08-04 13:39:32,0,Inbound,0,0,,61,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-7d1e-c18e00001cc3,2025-08-04 13:39:50,0,Inbound,0,1,2025-08-04 13:42:42,66,0.0,80.0,25.0,946.0,1026.0,1092.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-840a-349e00001cc4,2025-08-04 13:40:02,0,Inbound,0,0,,84,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-9594-873900001cc5,2025-08-04 13:40:32,0,Inbound,0,1,2025-08-04 13:41:47,53,0.0,32.0,10.0,365.0,397.0,450.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-96a8-3adb00001cc6,2025-08-04 13:40:33,0,Outbound,1,0,,0,0.0,0.0,7.0,92.0,99.0,99.0,1.53,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-9b80-667c00001cc7,2025-08-04 13:40:42,0,Inbound,0,1,2025-08-04 13:42:29,65,0.0,51.0,8.0,271.0,322.0,387.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-9c6d-b0e400001cc8,2025-08-04 13:40:43,0,Inbound,0,1,2025-08-04 13:42:13,49,0.0,49.0,8.0,372.0,421.0,470.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-a900-536500001cc9,2025-08-04 13:41:04,0,Inbound,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-b5a6-67ae00001cca,2025-08-04 13:41:25,0,Inbound,0,1,2025-08-04 13:43:01,0,0.0,97.0,2.0,378.0,475.0,475.0,0.0,1,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0534-dc45-074200001ccb,2025-08-04 13:42:30,0,Inbound,0,0,,47,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-12ec-316100001ccc,2025-08-04 13:44:02,0,Inbound,0,1,2025-08-04 13:49:00,13,0.0,27.0,20.0,184.0,211.0,224.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-1701-44cc00001ccd,2025-08-04 13:44:09,0,Outbound,1,0,,0,0.0,0.0,8.0,58.0,66.0,66.0,0.96,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-1d4b-457300001cce,2025-08-04 13:44:19,0,Inbound,0,0,,35,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-390a-edd800001ccf,2025-08-04 13:45:06,0,Inbound,0,1,2025-08-04 13:48:04,65,0.0,61.0,16.0,377.0,438.0,503.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-7897-bffb00001cd0,2025-08-04 13:46:52,0,Inbound,0,1,2025-08-04 13:47:06,0,0.0,20.0,6.0,296.0,316.0,316.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-93fb-3edc00001cd1,2025-08-04 13:47:38,0,Inbound,0,0,,46,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-be8f-48a500001cd2,2025-08-04 13:48:50,0,Inbound,0,0,,53,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-c114-5f2a00001cd3,2025-08-04 13:48:54,0,Inbound,0,0,,58,23.0,0.0,0.0,0.0,23.0,81.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-c668-e8ed00001cd4,2025-08-04 13:49:03,0,Inbound,0,1,2025-08-04 13:50:21,56,0.0,31.0,9.0,604.0,635.0,691.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-cff0-739600001cd5,2025-08-04 13:49:19,0,Inbound,0,1,2025-08-04 13:54:04,71,0.0,119.0,14.0,963.0,1082.0,1153.0,0.0,1,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-d5e4-e7f000001cd6,2025-08-04 13:49:29,0,Inbound,0,1,2025-08-04 13:50:11,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,DE/AT Wealth,2025-08-04,32,13,8,2025
00000000-01dc-0535-e1a2-589600001cd7,2025-08-04 13:49:49,0,Inbound,0,1,2025-08-04 13:50:23,12,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-ee89-187f00001cd8,2025-08-04 13:50:10,0,Inbound,0,1,2025-08-04 13:52:00,67,0.0,48.0,5.0,842.0,890.0,957.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0535-f3c0-1eb600001cd9,2025-08-04 13:50:19,0,Outbound,1,0,,0,0.0,0.0,17.0,2.0,19.0,19.0,0.04,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-1922-5a2700001cda,2025-08-04 13:51:22,0,Inbound,0,0,,5,164.0,0.0,0.0,33.0,361.0,366.0,0.0,1,1,1,,2025-08-04,32,13,8,2025
00000000-01dc-0536-2941-e04a00001cdb,2025-08-04 13:51:49,0,Inbound,0,0,,50,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-2ce0-d2be00001cdc,2025-08-04 13:51:55,0,Inbound,0,0,,75,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-4926-538700001cdd,2025-08-04 13:52:42,0,Inbound,0,1,2025-08-04 13:53:15,10,0.0,25.0,12.0,109.0,134.0,144.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-5d41-ba1300001cde,2025-08-04 13:53:16,0,Inbound,0,1,2025-08-04 13:55:04,66,0.0,50.0,9.0,227.0,277.0,343.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-927d-a72400001cdf,2025-08-04 13:54:45,0,Inbound,0,1,2025-08-04 13:55:50,42,0.0,33.0,10.0,209.0,242.0,284.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-9900-8bdc00001ce0,2025-08-04 13:54:56,0,Inbound,0,1,2025-08-04 13:56:44,85,0.0,34.0,12.0,103.0,137.0,222.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-9a37-d9a800001ce1,2025-08-04 13:54:58,0,Inbound,0,1,2025-08-04 14:06:47,0,0.0,79.0,24.0,1299.0,1378.0,1378.0,0.0,0,0,0,DE/AT Wealth,2025-08-04,32,13,8,2025
00000000-01dc-0536-cfa7-7cf400001ce2,2025-08-04 13:56:28,0,Inbound,0,1,2025-08-04 13:57:46,55,0.0,32.0,9.0,269.0,301.0,356.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-d1eb-18a800001ce3,2025-08-04 13:56:32,0,Inbound,0,1,2025-08-04 14:10:51,98,0.0,115.0,10.0,1028.0,1143.0,1241.0,0.0,1,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0536-da8c-b42400001ce4,2025-08-04 13:56:46,0,Inbound,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0537-25e8-722c00001ce6,2025-08-04 13:58:53,0,Inbound,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2025-08-04,32,13,8,2025
00000000-01dc-0537-55b0-e6d700001ce7,2025-08-04 14:00:13,0,Inbound,0,1,2025-08-04 14:01:53,79,0.0,32.0,10.0,266.0,298.0,377.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0537-7185-cc2f00001ce8,2025-08-04 14:01:00,0,Outbound,0,0,,0,0.0,0.0,33.0,0.0,33.0,33.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0537-7da2-ba0100001ce9,2025-08-04 14:01:20,0,Inbound,0,0,,53,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0537-9a35-b1ff00001cea,2025-08-04 14:02:08,0,Inbound,0,1,2025-08-04 14:03:03,33,0.0,0.0,12.0,0.0,0.0,33.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0537-a4ac-cd3000001ceb,2025-08-04 14:02:25,0,Outbound,1,0,,0,0.0,0.0,78.0,17.0,95.0,95.0,0.28,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0537-ae2b-e03e00001cec,2025-08-04 14:02:41,0,Inbound,0,1,2025-08-04 14:04:09,65,0.0,36.0,14.0,129.0,165.0,230.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0537-f2ee-974200001ced,2025-08-04 14:04:37,0,Outbound,1,0,,0,0.0,0.0,17.0,10.0,27.0,27.0,0.16,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-3e12-691e00001cee,2025-08-04 14:06:43,0,Outbound,1,0,,0,0.0,0.0,10.0,1359.0,1369.0,1369.0,22.65,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-6aa5-9fb900001cef,2025-08-04 14:07:58,0,Inbound,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-6e46-eef300001cf0,2025-08-04 14:08:04,0,Inbound,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-6e7c-409300001cf1,2025-08-04 14:08:04,0,Inbound,0,1,2025-08-04 14:09:09,0,0.0,70.0,6.0,120.0,190.0,190.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-7264-4e9d00001cf2,2025-08-04 14:08:11,0,Inbound,0,1,2025-08-04 14:09:23,49,0.0,32.0,10.0,6.0,38.0,87.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-93b3-576600001cf3,2025-08-04 14:09:06,0,Inbound,0,1,2025-08-04 14:10:25,56,0.0,31.0,9.0,212.0,243.0,299.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-ac48-7fff00001cf4,2025-08-04 14:09:48,0,Inbound,0,1,2025-08-04 14:11:38,88,0.0,35.0,13.0,357.0,392.0,480.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-ba95-9cff00001cf5,2025-08-04 14:10:12,0,Inbound,0,1,2025-08-04 14:11:32,58,0.0,27.0,5.0,199.0,226.0,284.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0538-e0c8-edcf00001cf6,2025-08-04 14:11:16,0,Inbound,0,1,2025-08-04 14:12:35,56,0.0,30.0,8.0,231.0,261.0,317.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-329f-6eb400001cf7,2025-08-04 14:13:33,0,Inbound,0,0,,32,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-3495-139b00001cf8,2025-08-04 14:13:36,0,Inbound,0,1,2025-08-04 14:25:11,51,0.0,551.0,23.0,183.0,734.0,785.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-4213-674700001cf9,2025-08-04 14:13:59,0,Inbound,0,1,2025-08-04 14:15:47,67,0.0,52.0,11.0,584.0,636.0,703.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-4ef7-7f4300001cfa,2025-08-04 14:14:21,0,Inbound,0,1,2025-08-04 14:16:12,49,0.0,67.0,4.0,313.0,380.0,429.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-75cb-969900001cfb,2025-08-04 14:15:26,0,Inbound,0,1,2025-08-04 14:17:31,103,0.0,37.0,14.0,198.0,235.0,338.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-957f-f7e600001cfc,2025-08-04 14:16:19,0,Inbound,0,1,2025-08-04 14:17:52,49,0.0,61.0,19.0,152.0,213.0,262.0,0.0,1,0,0,DE/AT Broker,2025-08-04,32,14,8,2025
00000000-01dc-0539-9cc5-610400001cfd,2025-08-04 14:16:31,0,Inbound,0,1,2025-08-04 14:17:59,66,0.0,0.0,18.0,0.0,0.0,66.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-a13c-92ab00001cfe,2025-08-04 14:16:39,0,Inbound,0,0,,27,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-a86f-06d000001cff,2025-08-04 14:16:51,0,Inbound,0,0,,16,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-b7fe-6b5100001d00,2025-08-04 14:17:17,0,Inbound,0,1,2025-08-04 14:25:14,46,0.0,433.0,2.0,338.0,771.0,817.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-bb95-25f300001d01,2025-08-04 14:17:23,0,Inbound,0,0,,65,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-c064-87ea00001d02,2025-08-04 14:17:31,0,Inbound,0,1,2025-08-04 14:45:24,77,0.0,1555.0,12.0,517.0,2072.0,2149.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-c52f-d75000001d03,2025-08-04 14:17:39,0,Inbound,0,0,,54,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-c8dc-c81300001d04,2025-08-04 14:17:45,0,Inbound,0,1,2025-08-04 14:29:24,57,0.0,644.0,2.0,1104.0,1748.0,1805.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-e490-3e4500001d05,2025-08-04 14:18:32,0,Inbound,0,1,2025-08-04 14:20:38,104,0.0,34.0,12.0,310.0,344.0,448.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-e901-30f300001d06,2025-08-04 14:18:39,0,Inbound,0,0,,24,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-0539-f959-aa1100001d07,2025-08-04 14:19:06,0,Inbound,0,1,2025-08-04 14:19:51,22,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053a-10ae-dd7800001d08,2025-08-04 14:19:46,0,Inbound,0,0,,91,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053a-ac14-96e400001d09,2025-08-04 14:24:06,0,Inbound,0,0,,52,1004.0,0.0,0.0,31.0,2039.0,2091.0,0.0,1,1,1,,2025-08-04,32,14,8,2025
00000000-01dc-053a-c71b-108600001d0a,2025-08-04 14:24:52,0,Inbound,0,1,2025-08-04 15:00:26,31,0.0,523.0,21.0,462.0,985.0,1016.0,0.0,1,0,0,DE/AT Wealth,2025-08-04,32,14,8,2025
00000000-01dc-053a-db7a-a3b900001d0b,2025-08-04 14:25:26,0,Inbound,0,1,2025-08-04 14:25:58,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,DE/AT Wealth,2025-08-04,32,14,8,2025
00000000-01dc-053b-1593-c65400001d0c,2025-08-04 14:27:03,0,Inbound,0,1,2025-08-04 14:28:14,48,28.0,32.0,10.0,1397.0,1485.0,1533.0,0.0,0,1,1,,2025-08-04,32,14,8,2025
00000000-01dc-053b-2005-c1ac00001d0d,2025-08-04 14:27:21,0,Outbound,1,0,,0,0.0,0.0,3.0,361.0,364.0,364.0,6.02,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053b-26b5-161700001d0e,2025-08-04 14:27:32,0,Inbound,0,1,2025-08-04 14:50:53,65,0.0,1216.0,9.0,419.0,1635.0,1700.0,0.0,1,0,0,DE/AT Wealth,2025-08-04,32,14,8,2025
00000000-01dc-053b-44d2-010300001d0f,2025-08-04 14:28:23,0,Inbound,0,1,2025-08-04 14:29:44,59,0.0,36.0,14.0,553.0,589.0,648.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053b-7d3e-6a2600001d10,2025-08-04 14:29:57,0,Inbound,0,1,2025-08-04 14:30:40,0,0.0,47.0,5.0,228.0,275.0,275.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053b-869e-e4e700001d11,2025-08-04 14:30:13,0,Outbound,1,0,,0,0.0,0.0,5.0,1481.0,1486.0,1486.0,24.69,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053b-d105-0dc800001d12,2025-08-04 14:32:18,0,Inbound,0,0,,0,0.0,1052.0,0.0,16.0,1068.0,1068.0,0.0,1,1,1,,2025-08-04,32,14,8,2025
00000000-01dc-053b-ede1-69a100001d13,2025-08-04 14:33:06,0,Inbound,0,1,2025-08-04 14:34:19,50,0.0,34.0,12.0,160.0,194.0,244.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053b-f2e8-623900001d14,2025-08-04 14:33:15,0,Inbound,0,1,2025-08-04 14:34:27,50,0.0,0.0,14.0,0.0,0.0,50.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053c-1921-56b700001d15,2025-08-04 14:34:19,0,Inbound,0,0,,58,575.0,0.0,0.0,0.0,1150.0,1208.0,0.0,1,1,1,,2025-08-04,32,14,8,2025
00000000-01dc-053c-23dc-d98100001d16,2025-08-04 14:34:37,0,Inbound,0,0,,0,0.0,656.0,0.0,25.0,681.0,681.0,0.0,1,1,1,,2025-08-04,32,14,8,2025
00000000-01dc-053c-5dbb-10ca00001d17,2025-08-04 14:36:14,0,Inbound,0,1,2025-08-04 14:56:11,75,0.0,1096.0,18.0,787.0,1883.0,1958.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053c-9709-dc0900001d18,2025-08-04 14:37:50,0,Inbound,0,1,2025-08-04 14:38:29,16,0.0,0.0,14.0,0.0,0.0,16.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053c-e9d9-596200001d19,2025-08-04 14:40:09,0,Inbound,0,1,2025-08-04 14:41:47,75,0.0,894.0,11.0,1157.0,2051.0,2126.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053c-f1e9-388500001d1a,2025-08-04 14:40:22,0,Inbound,0,0,,90,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053c-fb05-dd1800001d1b,2025-08-04 14:40:38,0,Inbound,0,1,2025-08-04 14:54:12,54,0.0,764.0,4.0,694.0,1458.0,1512.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053d-0ffb-592700001d1c,2025-08-04 14:41:13,0,Inbound,0,1,2025-08-04 14:42:40,45,0.0,47.0,5.0,372.0,419.0,464.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053d-329b-d16200001d1d,2025-08-04 14:42:11,0,Inbound,0,1,2025-08-04 14:43:58,85,0.0,31.0,9.0,185.0,216.0,301.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053d-8c77-1ab900001d1f,2025-08-04 14:44:42,0,Inbound,0,1,2025-08-04 14:45:25,21,0.0,0.0,12.0,0.0,0.0,21.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053d-93e4-c55500001d20,2025-08-04 14:44:54,0,Inbound,0,1,2025-08-04 15:00:15,51,0.0,874.0,5.0,195.0,1069.0,1120.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053d-9fdb-2c0e00001d21,2025-08-04 14:45:14,0,Inbound,0,0,,24,150.0,0.0,0.0,25.0,325.0,349.0,0.0,1,1,1,,2025-08-04,32,14,8,2025
00000000-01dc-053d-c0b3-1a1400001d22,2025-08-04 14:46:09,0,Inbound,0,1,2025-08-04 14:46:57,25,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053d-e8c3-769900001d23,2025-08-04 14:47:17,0,Inbound,0,1,2025-08-04 14:50:14,37,0.0,0.0,19.0,0.0,0.0,37.0,0.0,0,0,0,DE/AT Wealth,2025-08-04,32,14,8,2025
00000000-01dc-053d-fcf3-08de00001d24,2025-08-04 14:47:50,0,Inbound,0,1,2025-08-04 14:49:44,70,0.0,50.0,8.0,376.0,426.0,496.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053e-1685-d0f800001d25,2025-08-04 14:48:33,0,Outbound,1,0,,0,0.0,0.0,5.0,3.0,8.0,8.0,0.05,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053e-4e4e-f38c00001d26,2025-08-04 14:50:07,0,Inbound,0,0,,0,0.0,90.0,0.0,32.0,122.0,122.0,0.0,1,1,1,,2025-08-04,32,14,8,2025
00000000-01dc-053e-629d-a33100001d27,2025-08-04 14:50:41,0,Inbound,0,1,2025-08-04 14:52:19,76,0.0,29.0,7.0,358.0,387.0,463.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053e-9083-be1400001d28,2025-08-04 14:51:58,0,Inbound,0,1,2025-08-04 14:53:38,77,0.0,42.0,19.0,171.0,213.0,290.0,0.0,0,0,0,DE/AT Broker,2025-08-04,32,14,8,2025
00000000-01dc-053e-a1c0-8d6400001d29,2025-08-04 14:52:27,0,Inbound,0,1,2025-08-04 14:54:21,50,0.0,81.0,17.0,292.0,373.0,423.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053e-c662-6d8d00001d2a,2025-08-04 14:53:28,0,Inbound,0,1,2025-08-04 14:55:15,0,0.0,113.0,6.0,34.0,147.0,147.0,0.0,1,0,0,,2025-08-04,32,14,8,2025
00000000-01dc-053e-f148-f43300001d2b,2025-08-04 14:54:40,0,Inbound,0,1,2025-08-04 14:54:52,0,0.0,15.0,3.0,499.0,514.0,514.0,0.0,0,0,0,,2025-08-04,32,14,8,2025
